Title: newairtable_13
Thickness to Chord Ratio: 0.1504198647
Zero Lift AOA (deg): 0
Reverse Camber Direction: 0

Reynolds Number: 0.05e6
AOA (deg) CL CD Cm25
-180.000000   0.000000   0.159268   0.000000
-170.000000   0.349508   0.193291   0.374909
-160.000000   0.527215   0.290954   0.250345
-150.000000   0.508938   0.440168   0.236848
-140.000000   0.498066   0.622280   0.253063
-130.000000   0.460013   0.814514   0.277057
-120.000000   0.385687   0.992502   0.299927
-110.000000   0.277057   1.133561   0.315767
-100.000000   0.143777   1.219415   0.320453
-90.000000   0.000000   1.238067   0.311643
-80.000000  -0.143777   1.219415   0.297209
-70.000000  -0.277057   1.133561   0.270403
-60.000000  -0.385687   0.992502   0.234693
-50.000000  -0.460013   0.814514   0.194296
-40.000000  -0.498066   0.622280   0.153150
-30.000000  -0.508938   0.440168   0.113504
-29.000000  -0.514004   0.427039   0.104859
-28.000000  -0.519861   0.414841   0.095187
-27.000000  -0.525942   0.403076   0.084873
-26.000000  -0.531681   0.391244   0.074303
-25.000000  -0.536511   0.378849   0.063863
-24.000000  -0.539867   0.365390   0.053937
-23.000000  -0.541181   0.350370   0.044911
-22.000000  -0.539888   0.333290   0.037170
-21.000000  -0.535422   0.313651   0.031100
-20.000000  -0.527215   0.290954   0.027087
-19.000000  -0.488693   0.262461   0.023807
-18.000000  -0.473978   0.253651   0.018277
-17.000000  -0.463293   0.245309   0.012653
-16.000000  -0.444173   0.235093   0.008904
-15.000000  -0.434519   0.226564   0.004405
-14.000000  -0.420586   0.219390   0.000656
-13.000000  -0.418555   0.211184  -0.003937
-12.000000  -0.400217   0.199886  -0.006561
-11.000000  -0.405216   0.188588  -0.012841
-10.000000  -0.429242   0.172979  -0.015746
 -9.800000  -0.433860   0.169744  -0.016590
 -9.600000  -0.438572   0.166322  -0.017808
 -9.400000  -0.443096   0.162994  -0.019308
 -9.200000  -0.447245   0.159666  -0.020807
 -9.000000  -0.450550   0.156338  -0.022307
 -8.800000  -0.453294   0.153104  -0.023713
 -8.600000  -0.455568   0.150057  -0.025213
 -8.400000  -0.457655   0.146916  -0.027087
 -8.200000  -0.459461   0.143775  -0.029337
 -8.000000  -0.460986   0.140635  -0.031305
 -7.800000  -0.462604   0.137400  -0.032711
 -7.600000  -0.464317   0.134072  -0.033835
 -7.400000  -0.465654   0.130744  -0.034398
 -7.200000  -0.466429   0.127510  -0.034773
 -7.000000  -0.466173   0.124369  -0.034960
 -6.800000  -0.463855   0.121322  -0.034679
 -6.600000  -0.458912   0.118181  -0.034117
 -6.400000  -0.451908   0.115228  -0.033461
 -6.200000  -0.443498   0.112556  -0.032617
 -6.000000  -0.434056   0.110353  -0.031586
 -5.800000  -0.418617   0.108618  -0.030555
 -5.600000  -0.394647   0.107164  -0.029524
 -5.400000  -0.366836   0.105898  -0.028587
 -5.200000  -0.339774   0.104632  -0.027556
 -5.000000  -0.317867   0.103460  -0.026525
 -4.800000  -0.301771   0.102287  -0.025494
 -4.600000  -0.287456   0.101209  -0.024557
 -4.400000  -0.273422   0.100130  -0.023619
 -4.200000  -0.259669   0.098958  -0.022588
 -4.000000  -0.246197   0.097692  -0.021557
 -3.800000  -0.233007   0.096238  -0.020620
 -3.600000  -0.219629   0.094878  -0.019776
 -3.400000  -0.205314   0.093987  -0.019120
 -3.200000  -0.189968   0.093377  -0.018558
 -3.000000  -0.173497   0.093048  -0.017902
 -2.800000  -0.158383   0.092295  -0.016777
 -2.600000  -0.142238   0.091637  -0.015278
 -2.400000  -0.127125   0.090884  -0.013684
 -2.200000  -0.112667   0.090131  -0.011903
 -2.000000  -0.099053   0.089285  -0.010966
 -1.800000  -0.086938   0.088157  -0.013122
 -1.600000  -0.075480   0.086936  -0.016309
 -1.400000  -0.062803   0.086090  -0.016496
 -1.200000  -0.049377   0.085337  -0.014247
 -1.000000  -0.034731   0.084772  -0.012841
 -0.800000  -0.017837   0.084301  -0.014434
 -0.600000   0.000370   0.083923  -0.017527
 -0.400000   0.018483   0.083545  -0.020151
 -0.200000   0.036877   0.083167  -0.022682
  0.000000   0.054896   0.082883  -0.025025
  0.200000   0.074134   0.083111  -0.027087
  0.400000   0.093184   0.083808  -0.029055
  0.600000   0.113078   0.084223  -0.031117
  0.800000   0.133815   0.084639  -0.033273
  1.000000   0.155396   0.084867  -0.035054
  1.200000   0.177914   0.085001  -0.036272
  1.400000   0.201651   0.084948  -0.037303
  1.600000   0.226981   0.084894  -0.038053
  1.800000   0.253716   0.084748  -0.038616
  2.000000   0.283826   0.084507  -0.038897
  2.200000   0.320966   0.084172  -0.038897
  2.400000   0.361948   0.083838  -0.038803
  2.600000   0.400494   0.083410  -0.038616
  2.800000   0.438477   0.083075  -0.038241
  3.000000   0.470742   0.082741  -0.037678
  3.200000   0.498994   0.082136  -0.037022
  3.400000   0.523497   0.081532  -0.036179
  3.600000   0.546220   0.080927  -0.035335
  3.800000   0.566974   0.080229  -0.034398
  4.000000   0.587634   0.079624  -0.033554
  4.200000   0.608669   0.079019  -0.032617
  4.400000   0.630360   0.078415  -0.031680
  4.600000   0.655332   0.077810  -0.030742
  4.800000   0.684615   0.077580  -0.029711
  5.000000   0.712492   0.077444  -0.028681
  5.200000   0.736527   0.077777  -0.027650
  5.400000   0.758687   0.078484  -0.026525
  5.600000   0.779347   0.079192  -0.025400
  5.800000   0.798320   0.080180  -0.024369
  6.000000   0.817199   0.080700  -0.023338
  6.200000   0.829152   0.082516  -0.022307
  6.400000   0.841104   0.084239  -0.021276
  6.600000   0.852588   0.085867  -0.020339
  6.800000   0.863978   0.087308  -0.019308
  7.000000   0.874524   0.088843  -0.018371
  7.200000   0.884134   0.090471  -0.017340
  7.400000   0.893087   0.092287  -0.016309
  7.600000   0.901477   0.094103  -0.015184
  7.800000   0.909400   0.096107  -0.014059
  8.000000   0.917041   0.098204  -0.012934
  8.200000   0.924682   0.100395  -0.011810
  8.400000   0.932229   0.102773  -0.010591
  8.600000   0.939401   0.105339  -0.009466
  8.800000   0.946292   0.108186  -0.008435
  9.000000   0.953090   0.111033  -0.007404
  9.200000   0.972617   0.121924  -0.006373
  9.400000   0.991863   0.132908  -0.005249
  9.600000   1.010641   0.143799  -0.004124
  9.800000   1.029887   0.154784  -0.002906
 10.000000   1.043603   0.166237  -0.001593
 10.200000   1.042229   0.180315   0.000000
 10.400000   1.031858   0.195985   0.001593
 10.600000   1.026923   0.209594   0.002812
 10.800000   1.025455   0.221985   0.003749
 11.000000   1.023238   0.234563   0.004218
 11.200000   1.018302   0.247703   0.003468
 11.400000   1.011774   0.261312   0.001781
 11.600000   1.005151   0.275483  -0.000375
 11.800000   0.997873   0.290404  -0.003937
 12.000000   0.991625   0.305700  -0.007967
 12.200000   0.984632   0.312435  -0.012372
 12.400000   0.977264   0.319733  -0.016965
 12.600000   0.971208   0.327312  -0.021182
 12.800000   0.967682   0.334515  -0.025025
 13.000000   0.968281   0.341157  -0.028399
 13.200000   0.971504   0.347048  -0.031211
 13.400000   0.975289   0.352659  -0.033742
 13.600000   0.979824   0.357988  -0.036085
 13.800000   0.985203   0.363223  -0.038334
 14.000000   0.991613   0.368365  -0.040490
 14.200000   0.998772   0.373601  -0.042552
 14.400000   1.006213   0.378836  -0.044614
 14.600000   1.013841   0.383978  -0.047051
 14.800000   1.021657   0.388838  -0.049957
 15.000000   1.029660   0.393324  -0.052487
 15.200000   1.027276   0.393774  -0.054081
 15.400000   1.027235   0.393942  -0.055393
 15.600000   1.027851   0.393923  -0.056986
 15.800000   1.027435   0.393716  -0.059048
 16.000000   1.024301   0.393322  -0.060923
 16.200000   1.019012   0.392741  -0.062703
 16.400000   1.013160   0.392159  -0.064391
 16.600000   1.006840   0.391390  -0.066171
 16.800000   1.000144   0.390528  -0.067858
 17.000000   0.992980   0.389571  -0.069546
 17.200000   0.985535   0.388521  -0.071233
 17.400000   0.977809   0.387471  -0.072920
 17.600000   0.969895   0.386327  -0.074607
 17.800000   0.961888   0.385183  -0.076200
 18.000000   0.953693   0.384039  -0.077794
 18.200000   0.945498   0.382802  -0.079387
 18.400000   0.937303   0.381658  -0.080887
 18.600000   0.929108   0.380514  -0.082386
 18.800000   0.921100   0.379276  -0.083886
 19.000000   0.913186   0.378226  -0.085385
 19.200000   0.905554   0.377082  -0.086791
 19.400000   0.898202   0.376126  -0.088197
 19.600000   0.891226   0.375076  -0.089509
 19.800000   0.884624   0.374213  -0.090822
 20.000000   0.878397   0.373444  -0.092134
 25.000000   0.770051   0.383931  -0.120062
 30.000000   0.727041   0.440168  -0.142184
 31.000000   0.723254   0.455354  -0.146379
 32.000000   0.720499   0.471541  -0.150554
 33.000000   0.718574   0.488605  -0.154707
 34.000000   0.717279   0.506424  -0.158836
 35.000000   0.716412   0.524874  -0.162939
 36.000000   0.715774   0.543831  -0.167011
 37.000000   0.715163   0.563174  -0.171052
 38.000000   0.714378   0.582778  -0.175058
 39.000000   0.713218   0.602521  -0.179026
 40.000000   0.711483   0.622280  -0.182955
 41.000000   0.709010   0.641952  -0.186842
 42.000000   0.705793   0.661518  -0.190687
 43.000000   0.701865   0.680981  -0.194491
 44.000000   0.697259   0.700343  -0.198253
 45.000000   0.692008   0.719606  -0.201974
 46.000000   0.686143   0.738773  -0.205654
 47.000000   0.679699   0.757845  -0.209295
 48.000000   0.672708   0.776824  -0.212895
 49.000000   0.665202   0.795713  -0.216456
 50.000000   0.657215   0.814514  -0.219978
 51.000000   0.648771   0.833223  -0.223460
 52.000000   0.639869   0.851815  -0.226901
 53.000000   0.630497   0.870257  -0.230299
 54.000000   0.620647   0.888518  -0.233652
 55.000000   0.610308   0.906567  -0.236957
 56.000000   0.599470   0.924370  -0.240212
 57.000000   0.588123   0.941897  -0.243415
 58.000000   0.576257   0.959116  -0.246563
 59.000000   0.563862   0.975995  -0.249655
 60.000000   0.550928   0.992502  -0.252688
 61.000000   0.537451   1.008609  -0.255661
