Title: newairtable_14
Thickness to Chord Ratio: 0.1168218079
Zero Lift AOA (deg): 0
Reverse Camber Direction: 0

Reynolds Number: 0.05e6
AOA (deg) CL CD Cm25
-180.000000   0.000000   0.123127   0.000000
-170.000000   0.364533   0.158612   0.391025
-160.000000   0.549879   0.260474   0.261107
-150.000000   0.530816   0.416102   0.247030
-140.000000   0.519477   0.606042   0.263942
-130.000000   0.479788   0.806540   0.288967
-120.000000   0.402267   0.992180   0.312820
-110.000000   0.288967   1.139303   0.329341
-100.000000   0.149958   1.228847   0.334228
-90.000000   0.000000   1.248301   0.325039
-80.000000  -0.149958   1.228847   0.309985
-70.000000  -0.288967   1.139303   0.282027
-60.000000  -0.402267   0.992180   0.244782
-50.000000  -0.479788   0.806540   0.202649
-40.000000  -0.519477   0.606042   0.159734
-30.000000  -0.530816   0.416102   0.118383
-29.000000  -0.536100   0.402409   0.109366
-28.000000  -0.542208   0.389686   0.099279
-27.000000  -0.548551   0.377415   0.088522
-26.000000  -0.554536   0.365076   0.077497
-25.000000  -0.559574   0.352147   0.066608
-24.000000  -0.563074   0.338110   0.056255
-23.000000  -0.564445   0.322444   0.046841
-22.000000  -0.563097   0.304630   0.038768
-21.000000  -0.558438   0.284146   0.032437
-20.000000  -0.549879   0.260474   0.028252
-19.000000  -0.509701   0.230756   0.024830
-18.000000  -0.494353   0.221567   0.019062
-17.000000  -0.483209   0.212867   0.013197
-16.000000  -0.463267   0.202212   0.009287
-15.000000  -0.453198   0.193316   0.004595
-14.000000  -0.438665   0.185833   0.000684
-13.000000  -0.436548   0.177275  -0.004106
-12.000000  -0.417421   0.165491  -0.006843
-11.000000  -0.422635   0.153708  -0.013393
-10.000000  -0.447694   0.137427  -0.016423
 -9.800000  -0.452511   0.134054  -0.017303
 -9.600000  -0.457425   0.130485  -0.018574
 -9.400000  -0.462143   0.127014  -0.020138
 -9.200000  -0.466471   0.123542  -0.021702
 -9.000000  -0.469918   0.120071  -0.023266
 -8.800000  -0.472779   0.116698  -0.024732
 -8.600000  -0.475152   0.113520  -0.026296
 -8.400000  -0.477329   0.110244  -0.028252
 -8.200000  -0.479212   0.106968  -0.030598
 -8.000000  -0.480803   0.103693  -0.032651
 -7.800000  -0.482491   0.100319  -0.034117
 -7.600000  -0.484276   0.096848  -0.035290
 -7.400000  -0.485671   0.093377  -0.035877
 -7.200000  -0.486479   0.090004  -0.036268
 -7.000000  -0.486212   0.086728  -0.036463
 -6.800000  -0.483795   0.083550  -0.036170
 -6.600000  -0.478640   0.080274  -0.035583
 -6.400000  -0.471334   0.077194  -0.034899
 -6.200000  -0.462562   0.074407  -0.034019
 -6.000000  -0.452715   0.072109  -0.032944
 -5.800000  -0.436612   0.070300  -0.031869
 -5.600000  -0.411612   0.068784  -0.030793
 -5.400000  -0.382605   0.067463  -0.029816
 -5.200000  -0.354380   0.066143  -0.028740
 -5.000000  -0.331531   0.064920  -0.027665
 -4.800000  -0.314743   0.063697  -0.026590
 -4.600000  -0.299813   0.062572  -0.025612
 -4.400000  -0.285175   0.061447  -0.024635
 -4.200000  -0.270831   0.060224  -0.023559
 -4.000000  -0.256781   0.058904  -0.022484
 -3.800000  -0.243023   0.057388  -0.021506
 -3.600000  -0.229070   0.055969  -0.020627
 -3.400000  -0.214140   0.055040  -0.019942
 -3.200000  -0.198134   0.054404  -0.019356
 -3.000000  -0.180955   0.054061  -0.018671
 -2.800000  -0.165192   0.053276  -0.017498
 -2.600000  -0.148353   0.052588  -0.015934
 -2.400000  -0.132589   0.051803  -0.014272
 -2.200000  -0.117510   0.051018  -0.012415
 -2.000000  -0.103311   0.050136  -0.011437
 -1.800000  -0.090676   0.048960  -0.013686
 -1.600000  -0.078725   0.047686  -0.017010
 -1.400000  -0.065503   0.046803  -0.017205
 -1.200000  -0.051499   0.046018  -0.014859
 -1.000000  -0.036224   0.045429  -0.013393
 -0.800000  -0.018604   0.044937  -0.015054
 -0.600000   0.000386   0.044543  -0.018280
