Title: newairtable_15
Thickness to Chord Ratio: 0.1014359629
Zero Lift AOA (deg): 0
Reverse Camber Direction: 0

Reynolds Number: 0.05e6
AOA (deg) CL CD Cm25
-180.000000   0.000000   0.105259   0.000000
-170.000000   0.371961   0.141467   0.398993
-160.000000   0.561084   0.245405   0.266427
-150.000000   0.541633   0.404204   0.252064
-140.000000   0.530062   0.598015   0.269320
-130.000000   0.489564   0.802598   0.294856
-120.000000   0.410464   0.992020   0.319194
-110.000000   0.294856   1.142141   0.336052
-100.000000   0.153014   1.233510   0.341039
-90.000000   0.000000   1.253360   0.331663
-80.000000  -0.153014   1.233510   0.316301
-70.000000  -0.294856   1.142141   0.287773
-60.000000  -0.410464   0.992020   0.249769
-50.000000  -0.489564   0.802598   0.206778
-40.000000  -0.530062   0.598015   0.162989
-30.000000  -0.541633   0.404204   0.120795
-29.000000  -0.547024   0.390232   0.111595
-28.000000  -0.553257   0.377250   0.101302
-27.000000  -0.559728   0.364729   0.090325
-26.000000  -0.565836   0.352138   0.079077
-25.000000  -0.570977   0.338946   0.067965
-24.000000  -0.574548   0.324623   0.057401
-23.000000  -0.575947   0.308638   0.047796
-22.000000  -0.574571   0.290460   0.039558
-21.000000  -0.569817   0.269560   0.033098
-20.000000  -0.561084   0.245405   0.028827
-19.000000  -0.520087   0.215082   0.025336
-18.000000  -0.504427   0.205705   0.019451
-17.000000  -0.493055   0.196828   0.013466
-16.000000  -0.472707   0.185955   0.009476
-15.000000  -0.462433   0.176878   0.004688
-14.000000  -0.447604   0.169243   0.000698
-13.000000  -0.445444   0.160511  -0.004189
-12.000000  -0.425927   0.148487  -0.006982
-11.000000  -0.431247   0.136463  -0.013666
-10.000000  -0.456817   0.119851  -0.016758
 -9.800000  -0.461731   0.116408  -0.017655
 -9.600000  -0.466746   0.112767  -0.018952
 -9.400000  -0.471560   0.109225  -0.020548
 -9.200000  -0.475976   0.105683  -0.022144
 -9.000000  -0.479494   0.102141  -0.023740
 -8.800000  -0.482413   0.098699  -0.025236
 -8.600000  -0.484834   0.095456  -0.026832
 -8.400000  -0.487055   0.092114  -0.028827
 -8.200000  -0.488977   0.088771  -0.031221
