#radius,chord,pitch,thickness_to_chord
#[m],[m],[deg],[-]
0.054	0.042	24.5393	1
0.05863551	0.042	24.085	1
0.06327103	0.042	23.5981	1
0.0679065	0.042	23.097	1
0.0725421	0.042	22.5615	1
0.0771776	0.0430616	21.987	0.9031775485
0.0818131	0.0472567	21.3731	0.7931077835
0.0864486	0.0539375	20.7034	0.6789127693
0.0910841	0.0625729	20.0201	0.5393601293
0.0957196	0.0721816	19.3204	0.3998074893
0.1003551	0.0820507	18.6009	0.2884782239
0.1049907	0.0911588	17.9035	0.2194482997
0.1096262	0.0987537	17.2181	0.1504198647
0.1142617	0.104048	16.5605	0.1168218079
0.1188972	0.1062	15.951	0.1014359629
0.1235327	0.105747	15.3595	0.0860501179
0.1281682	0.103711	14.787	0.0848476727
0.1328037	0.100705	14.229	0.0848657801
0.1374393	0.0974197	13.6822	0.0848762848
0.1420748	0.0941332	13.177	0.0848467198
0.1467103	0.091169	12.7057	0.0848171548
0.1513458	0.0887159	12.2736	0.0848
0.155981	0.0865762	11.8727	0.0848
0.160617	0.0845926	11.4727	0.0848
0.165252	0.0826391	11.0936	0.0848
0.169888	0.0806849	10.7263	0.0848
0.174523	0.0788907	10.3629	0.0848
0.179159	0.0770828	10.0192	0.0848
0.183794	0.0754021	9.68504	0.0848
0.18843	0.0737304	9.36067	0.0848
0.193065	0.0721471	9.05294	0.0848
0.197701	0.070633	8.7515	0.0848
0.202336	0.0691483	8.46859	0.0848
0.206972	0.0677319	8.19813	0.0848
0.211607	0.0663496	7.93443	0.0848
0.216243	0.065008	7.68891	0.0848
0.220879	0.0637304	7.45425	0.0848
0.225514	0.0625006	7.22732	0.0848
0.23015	0.0613861	7.01156	0.0848
0.234785	0.0602448	6.79945	0.0848
0.239421	0.0591391	6.59848	0.0848
0.244056	0.0580265	6.40475	0.0848
0.248692	0.0570417	6.2137	0.0848
0.253327	0.0560146	6.03318	0.0848
0.257963	0.0550828	5.85793	0.0848
0.262598	0.0542404	5.68672	0.0848
0.267234	0.0533133	5.52391	0.0848
0.271869	0.0524551	5.36377	0.0848
0.276505	0.0516113	5.21116	0.0848
0.28114	0.050812	5.06389	0.0848
0.285776	0.0500119	4.91805	0.0848
0.290411	0.0492702	4.77962	0.0848
0.295047	0.0485442	4.64467	0.0848
0.299682	0.0478708	4.51188	0.0848
0.304318	0.0471292	4.38534	0.0848
0.308953	0.0464745	4.26023	0.0848
0.313589	0.0458298	4.14044	0.0848
0.318224	0.0451881	4.02442	0.0848
0.32286	0.0445728	3.90921	0.0848
0.327495	0.0439166	3.79951	0.0848
0.332131	0.0433586	3.69241	0.0848
0.336766	0.042792	3.58664	0.0848
0.341402	0.0422358	3.48546	0.0848
0.346037	0.0416703	3.38525	0.0848
0.350673	0.0411113	3.28856	0.0848
0.355308	0.0406033	3.19458	0.0848
0.359944	0.0400867	3.10081	0.0848
0.364579	0.0396305	3.01146	0.0848
0.369215	0.0390821	2.9246	0.0848
0.37385	0.0386059	2.83869	0.0848
0.378486	0.0381497	2.75675	0.0848
0.383121	0.0377565	2.67567	0.0848
0.387757	0.0372834	2.59726	0.0848
0.392393	0.0368126	2.52091	0.0848
0.397028	0.0364338	2.44445	0.0848
0.401664	0.0360444	2.37081	0.0848
0.406299	0.0355917	2.2982	0.0848
0.410935	0.0352132	2.22505	0.0848
0.41557	0.0348424	2.15392	0.0848
0.420206	0.0344662	2.08238	0.0848
0.424841	0.0340927	2.01141	0.0848
0.429477	0.0337219	1.94101	0.0848
0.434112	0.033343	1.87066	0.0848
0.438748	0.0329722	1.80437	0.0848
0.443383	0.0326013	1.74063	0.0848
0.448019	0.0323113	1.67742	0.0848
0.452654	0.0319517	1.61697	0.0848
0.45729	0.0315759	1.55638	0.0848
0.461925	0.031251	1.49637	0.0848
0.466561	0.0309311	1.43661	0.0848
0.471196	0.0305523	1.37461	0.0848
0.475832	0.0302815	1.31263	0.0848
0.480467	0.0299106	1.24865	0.0848
0.485103	0.0295318	1.18067	0.0848
0.489738	0.0290609	1.11114	0.0848
0.494374	0.0285855	1.03707	0.0848
0.499009	0.0280669	0.959119	0.0848
0.503645	0.0274808	0.876995	0.0848
0.50828	0.0267231	0.787546	0.0848
0.512916	0.0259768	0.694471	0.0848
0.517551	0.0251398	0.59587	0.0848
0.522187	0.0241026	0.489439	0.0848
0.526822	0.0230106	0.380162	0.0848
0.531458	0.0217331	0.263083	0.0848
0.536093	0.0202821	0.136126	0.0848
0.540729	0.0187736	0.000503776	0.0848
0.545364	0.0170542	-0.146822	0.0848
0.55	0.0151	-0.2974	0.0848
