#rR,AeroCent,StrcTwst,BMassDen,FlpStff,EdgStff,GJStff,EAStff,Alpha,FlpIner,EdgIner,PrecrvRef,PreswpRef,FlpcgOf,EdgcgOf,FlpEAOf,EdgEAOf
#[-],[-],[deg],[kg/m],[Nm2],[Nm2],[Nm2],[N],[-],[kgm],[kgm],[m],[m],[m],[m],[m],[m]
0.054	0	0.00E+00	2.433	1.81E+10	1.81E+10	0	0	0	0	0	0	0	0	0	0	0
0.055612	0	0.00E+00	2.433	1.81E+10	1.81E+10	0	0	0	0	0	0	0	0	0	0	0
0.06367696	0	0.00E+00	2.3901	1.94E+10	1.96E+10	0	0	0	0	0	0	0	0	0	0	0
0.07174192	0	0.00E+00	2.2844	1.75E+10	1.95E+10	0	0	0	0	0	0	0	0	0	0	0
0.07980688	0	0.00E+00	1.2332	1.53E+10	1.98E+10	0	0	0	0	0	0	0	0	0	0	0
0.08787184	0	0.00E+00	0.3058	1.08E+10	1.49E+10	0	0	0	0	0	0	0	0	0	0	0
0.0959368	0	0.00E+00	0.2899	7.23E+09	1.02E+10	0	0	0	0	0	0	0	0	0	0	0
0.10400176	0	0.00E+00	0.2857	6.31E+09	9.14E+09	0	0	0	0	0	0	0	0	0	0	0
0.11206672	0	0.00E+00	0.2857	5.53E+09	8.06E+09	0	0	0	0	0	0	0	0	0	0	0
0.1201416	0	0.00E+00	0.2756	4.98E+09	6.88E+09	0	0	0	0	0	0	0	0	0	0	0
0.12819664	0	0.00E+00	0.2631	4.94E+09	7.01E+09	0	0	0	0	0	0	0	0	0	0	0
0.1362616	0	0.00E+00	0.2484	4.69E+09	7.17E+09	0	0	0	0	0	0	0	0	0	0	0
0.14432656	0	0.00E+00	0.1971	3.95E+09	7.27E+09	0	0	0	0	0	0	0	0	0	0	0
0.15239152	0	0.00E+00	0.1604	3.39E+09	7.08E+09	0	0	0	0	0	0	0	0	0	0	0
0.1604664	0	0.00E+00	0.152	2.93E+09	6.24E+09	0	0	0	0	0	0	0	0	0	0	0
0.16852144	0	0.00E+00	0.1444	2.57E+09	5.05E+09	0	0	0	0	0	0	0	0	0	0	0
0.1765864	0	0.00E+00	0.1372	2.39E+09	4.95E+09	0	0	0	0	0	0	0	0	0	0	0
0.18465136	0	0.00E+00	0.1306	2.27E+09	4.81E+09	0	0	0	0	0	0	0	0	0	0	0
0.2007912	0	0.00E+00	0.1187	2.05E+09	4.50E+09	0	0	0	0	0	0	0	0	0	0	0
0.21691616	0	0.00E+00	0.1085	1.83E+09	4.24E+09	0	0	0	0	0	0	0	0	0	0	0
